,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Family,Family_label,Deck,Ticket_Class,Surname,FamilyGroup
1124,1125,,3,"Linehan, Mr. Michael",male,28.226255994772455,0,0,330971,7.8792,Unknown,Q,Mr,1,1,U,1,Linehan,1
1125,1126,,1,"Cumings, Mr. John Bradley",male,39.0,1,0,PC 17599,71.2833,C85,C,Mr,2,2,C,2,Cumings,2
1126,1127,,3,"Vendel, Mr. Olof Edvin",male,20.0,0,0,350416,7.8542,Unknown,S,Mr,1,1,U,1,Vendel,1
1127,1128,,1,"Warren, Mr. Frank Manley",male,64.0,1,0,110813,75.25,D37,C,Mr,2,2,D,2,Warren,3
1128,1129,,3,"Baccos, Mr. Raffull",male,20.0,0,0,2679,7.225,Unknown,C,Mr,1,1,U,1,Baccos,1
1129,1130,,2,"Hiltunen, Miss. Marta",female,18.0,1,1,250650,13.0,Unknown,S,Miss,3,2,U,1,Hiltunen,1
1130,1131,,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)",female,48.0,1,0,PC 17761,106.425,C86,C,Mrs,2,2,C,2,Douglas,3
1131,1132,,1,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",female,55.0,0,0,112377,27.7208,Unknown,C,Mrs,1,1,U,1,Lindstrom,1
1132,1133,,2,"Christy, Mrs. (Alice Frances)",female,45.0,0,2,237789,30.0,Unknown,S,Mrs,3,2,U,2,Christy,2
1133,1134,,1,"Spedden, Mr. Frederic Oakley",male,45.0,1,1,16966,134.5,E34,C,Mr,3,2,E,1,Spedden,3
1134,1135,,3,"Hyman, Mr. Abraham",male,28.226255994772455,0,0,3470,7.8875,Unknown,S,Mr,1,1,U,1,Hyman,1
1135,1136,,3,"Johnston, Master. William Arthur Willie""""",male,6.035598611570747,1,2,W./C. 6607,23.45,Unknown,S,Master,4,2,U,2,Johnston,4
1136,1137,,1,"Kenyon, Mr. Frederick R",male,41.0,1,0,17464,51.8625,D21,S,Mr,2,2,D,2,Kenyon,2
1137,1138,,2,"Karnes, Mrs. J Frank (Claire Bennett)",female,22.0,0,0,F.C.C. 13534,21.0,Unknown,S,Mrs,1,1,U,2,Karnes,1
1138,1139,,2,"Drew, Mr. James Vivian",male,42.0,1,1,28220,32.5,Unknown,S,Mr,3,2,U,2,Drew,3
1139,1140,,2,"Hold, Mrs. Stephen (Annie Margaret Hill)",female,29.0,1,0,26707,26.0,Unknown,S,Mrs,2,2,U,2,Hold,2
1140,1141,,3,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",female,32.49434306285119,1,0,2660,14.4542,Unknown,C,Mrs,2,2,U,2,Khalil,2
1141,1142,,2,"West, Miss. Barbara J",female,0.92,1,2,C.A. 34651,27.75,Unknown,S,Miss,4,2,U,2,West,4
1142,1143,,3,"Abrahamsson, Mr. Abraham August Johannes",male,20.0,0,0,SOTON/O2 3101284,7.925,Unknown,S,Mr,1,1,U,1,Abrahamsson,1
1143,1144,,1,"Clark, Mr. Walter Miller",male,27.0,1,0,13508,136.7792,C89,C,Mr,2,2,C,2,Clark,2
1144,1145,,3,"Salander, Mr. Karl Johan",male,24.0,0,0,7266,9.325,Unknown,S,Mr,1,1,U,1,Salander,1
1145,1146,,3,"Wenzel, Mr. Linhart",male,32.5,0,0,345775,9.5,Unknown,S,Mr,1,1,U,1,Wenzel,1
1146,1147,,3,"MacKay, Mr. George William",male,28.226255994772455,0,0,C.A. 42795,7.55,Unknown,S,Mr,1,1,U,1,MacKay,1
1147,1148,,3,"Mahon, Mr. John",male,28.226255994772455,0,0,AQ/4 3130,7.75,Unknown,Q,Mr,1,1,U,1,Mahon,2
1148,1149,,3,"Niklasson, Mr. Samuel",male,28.0,0,0,363611,8.05,Unknown,S,Mr,1,1,U,1,Niklasson,1
1149,1150,,2,"Bentham, Miss. Lilian W",female,19.0,0,0,28404,13.0,Unknown,S,Miss,1,1,U,1,Bentham,1
1150,1151,,3,"Midtsjo, Mr. Karl Albert",male,21.0,0,0,345501,7.775,Unknown,S,Mr,1,1,U,1,Midtsjo,1
1151,1152,,3,"de Messemaeker, Mr. Guillaume Joseph",male,36.5,1,0,345572,17.4,Unknown,S,Mr,2,2,U,2,de Messemaeker,2
1152,1153,,3,"Nilsson, Mr. August Ferdinand",male,21.0,0,0,350410,7.8542,Unknown,S,Mr,1,1,U,1,Nilsson,3
1153,1154,,2,"Wells, Mrs. Arthur Henry (Addie"" Dart Trevaskis)""",female,29.0,0,2,29103,23.0,Unknown,S,Mrs,3,2,U,2,Wells,3
1154,1155,,3,"Klasen, Miss. Gertrud Emilia",female,1.0,1,1,350405,12.1833,Unknown,S,Miss,3,2,U,2,Klasen,3
1155,1156,,2,"Portaluppi, Mr. Emilio Ilario Giuseppe",male,30.0,0,0,C.A. 34644,12.7375,Unknown,C,Mr,1,1,U,1,Portaluppi,1
1156,1157,,3,"Lyntakoff, Mr. Stanko",male,28.226255994772455,0,0,349235,7.8958,Unknown,S,Mr,1,1,U,1,Lyntakoff,1
1157,1158,,1,"Chisholm, Mr. Roderick Robert Crispin",male,41.51911940270861,0,0,112051,0.0,Unknown,S,Mr,1,1,U,1,Chisholm,1
1158,1159,,3,"Warren, Mr. Charles William",male,28.226255994772455,0,0,C.A. 49867,7.55,Unknown,S,Mr,1,1,U,1,Warren,3
1159,1160,,3,"Howard, Miss. May Elizabeth",female,17.333729506491817,0,0,A. 2. 39186,8.05,Unknown,S,Miss,1,1,U,1,Howard,3
1160,1161,,3,"Pokrnic, Mr. Mate",male,17.0,0,0,315095,8.6625,Unknown,S,Mr,1,1,U,1,Pokrnic,2
1161,1162,,1,"McCaffry, Mr. Thomas Francis",male,46.0,0,0,13050,75.2417,C6,C,Mr,1,1,C,2,McCaffry,1
1162,1163,,3,"Fox, Mr. Patrick",male,28.226255994772455,0,0,368573,7.75,Unknown,Q,Mr,1,1,U,1,Fox,2
1163,1164,,1,"Clark, Mrs. Walter Miller (Virginia McDowell)",female,26.0,1,0,13508,136.7792,C89,C,Mrs,2,2,C,2,Clark,2
1164,1165,,3,"Lennon, Miss. Mary",female,17.333729506491817,1,0,370371,15.5,Unknown,Q,Miss,2,2,U,2,Lennon,2
1165,1166,,3,"Saade, Mr. Jean Nassr",male,28.226255994772455,0,0,2676,7.225,Unknown,C,Mr,1,1,U,1,Saade,1
1166,1167,,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",female,20.0,1,0,236853,26.0,Unknown,S,Miss,2,2,U,2,Bryhl,2
1167,1168,,2,"Parker, Mr. Clifford Richard",male,28.0,0,0,SC 14888,10.5,Unknown,S,Mr,1,1,U,1,Parker,1
1168,1169,,2,"Faunthorpe, Mr. Harry",male,40.0,1,0,2926,26.0,Unknown,S,Mr,2,2,U,2,Faunthorpe,2
1169,1170,,2,"Ware, Mr. John James",male,30.0,1,0,CA 31352,21.0,Unknown,S,Mr,2,2,U,2,Ware,4
1170,1171,,2,"Oxenham, Mr. Percy Thomas",male,22.0,0,0,W./C. 14260,10.5,Unknown,S,Mr,1,1,U,1,Oxenham,1
1171,1172,,3,"Oreskovic, Miss. Jelka",female,23.0,0,0,315085,8.6625,Unknown,S,Miss,1,1,U,1,Oreskovic,3
1172,1173,,3,"Peacock, Master. Alfred Edward",male,0.75,1,1,SOTON/O.Q. 3101315,13.775,Unknown,S,Master,3,2,U,2,Peacock,3
1173,1174,,3,"Fleming, Miss. Honora",female,17.333729506491817,0,0,364859,7.75,Unknown,Q,Miss,1,1,U,1,Fleming,2
1174,1175,,3,"Touma, Miss. Maria Youssef",female,9.0,1,1,2650,15.2458,Unknown,C,Miss,3,2,U,2,Touma,3
1175,1176,,3,"Rosblom, Miss. Salli Helena",female,2.0,1,1,370129,20.2125,Unknown,S,Miss,3,2,U,2,Rosblom,3
1176,1177,,3,"Dennis, Mr. William",male,36.0,0,0,A/5 21175,7.25,Unknown,S,Mr,1,1,U,1,Dennis,2
1177,1178,,3,"Franklin, Mr. Charles (Charles Fardon)",male,28.226255994772455,0,0,SOTON/O.Q. 3101314,7.25,Unknown,S,Mr,1,1,U,1,Franklin,2
1178,1179,,1,"Snyder, Mr. John Pillsbury",male,24.0,1,0,21228,82.2667,B45,S,Mr,2,2,B,2,Snyder,2
1179,1180,,3,"Mardirosian, Mr. Sarkis",male,28.226255994772455,0,0,2655,7.2292,F E46,C,Mr,1,1,F,1,Mardirosian,1
1180,1181,,3,"Ford, Mr. Arthur",male,28.226255994772455,0,0,A/5 1478,8.05,Unknown,S,Mr,1,1,U,1,Ford,6
1181,1182,,1,"Rheims, Mr. George Alexander Lucien",male,41.51911940270861,0,0,PC 17607,39.6,Unknown,S,Mr,1,1,U,1,Rheims,1
1182,1183,,3,"Daly, Miss. Margaret Marcella Maggie""""",female,30.0,0,0,382650,6.95,Unknown,Q,Miss,1,1,U,1,Daly,3
1183,1184,,3,"Nasr, Mr. Mustafa",male,28.226255994772455,0,0,2652,7.2292,Unknown,C,Mr,1,1,U,1,Nasr,1
1184,1185,,1,"Dodge, Dr. Washington",male,53.0,1,1,33638,81.8583,A34,S,Officer,3,2,A,2,Dodge,3
1185,1186,,3,"Wittevrongel, Mr. Camille",male,36.0,0,0,345771,9.5,Unknown,S,Mr,1,1,U,1,Wittevrongel,1
1186,1187,,3,"Angheloff, Mr. Minko",male,26.0,0,0,349202,7.8958,Unknown,S,Mr,1,1,U,1,Angheloff,1
1187,1188,,2,"Laroche, Miss. Louise",female,1.0,1,2,SC/Paris 2123,41.5792,Unknown,C,Miss,4,2,U,2,Laroche,4
1188,1189,,3,"Samaan, Mr. Hanna",male,28.226255994772455,2,0,2662,21.6792,Unknown,C,Mr,3,2,U,2,Samaan,3
1189,1190,,1,"Loring, Mr. Joseph Holland",male,30.0,0,0,113801,45.5,Unknown,S,Mr,1,1,U,1,Loring,1
1190,1191,,3,"Johansson, Mr. Nils",male,29.0,0,0,347467,7.8542,Unknown,S,Mr,1,1,U,1,Johansson,4
1191,1192,,3,"Olsson, Mr. Oscar Wilhelm",male,32.0,0,0,347079,7.775,Unknown,S,Mr,1,1,U,1,Olsson,3
1192,1193,,2,"Malachard, Mr. Noel",male,32.535640595957396,0,0,237735,15.0458,D,C,Mr,1,1,D,1,Malachard,1
1193,1194,,2,"Phillips, Mr. Escott Robert",male,43.0,0,1,S.O./P.P. 2,21.0,Unknown,S,Mr,2,2,U,2,Phillips,3
1194,1195,,3,"Pokrnic, Mr. Tome",male,24.0,0,0,315092,8.6625,Unknown,S,Mr,1,1,U,1,Pokrnic,2
1195,1196,,3,"McCarthy, Miss. Catherine Katie""""",female,17.333729506491817,0,0,383123,7.75,Unknown,Q,Miss,1,1,U,1,McCarthy,2
1196,1197,,1,"Crosby, Mrs. Edward Gifford (Catherine Elizabeth Halstead)",female,64.0,1,1,112901,26.55,B26,S,Mrs,3,2,B,1,Crosby,3
1197,1198,,1,"Allison, Mr. Hudson Joshua Creighton",male,30.0,1,2,113781,151.55,C22 C26,S,Mr,4,2,C,1,Allison,4
1198,1199,,3,"Aks, Master. Philip Frank",male,0.83,0,1,392091,9.35,Unknown,S,Master,2,2,U,2,Aks,2
1199,1200,,1,"Hays, Mr. Charles Melville",male,55.0,1,1,12749,93.5,B69,S,Mr,3,2,B,2,Hays,3
1200,1201,,3,"Hansen, Mrs. Claus Peter (Jennie L Howard)",female,45.0,1,0,350026,14.1083,Unknown,S,Mrs,2,2,U,2,Hansen,4
1201,1202,,3,"Cacic, Mr. Jego Grga",male,18.0,0,0,315091,8.6625,Unknown,S,Mr,1,1,U,1,Cacic,4
1202,1203,,3,"Vartanian, Mr. David",male,22.0,0,0,2658,7.225,Unknown,C,Mr,1,1,U,1,Vartanian,1
1203,1204,,3,"Sadowitz, Mr. Harry",male,28.226255994772455,0,0,LP 1588,7.575,Unknown,S,Mr,1,1,U,1,Sadowitz,1
1204,1205,,3,"Carr, Miss. Jeannie",female,37.0,0,0,368364,7.75,Unknown,Q,Miss,1,1,U,1,Carr,2
1205,1206,,1,"White, Mrs. John Stuart (Ella Holmes)",female,55.0,0,0,PC 17760,135.6333,C32,C,Mrs,1,1,C,2,White,3
1206,1207,,3,"Hagardon, Miss. Kate",female,17.0,0,0,AQ/3. 30631,7.7333,Unknown,Q,Miss,1,1,U,1,Hagardon,1
1207,1208,,1,"Spencer, Mr. William Augustus",male,57.0,1,0,PC 17569,146.5208,B78,C,Mr,2,2,B,2,Spencer,2
1208,1209,,2,"Rogers, Mr. Reginald Harry",male,19.0,0,0,28004,10.5,Unknown,S,Mr,1,1,U,1,Rogers,2
1209,1210,,3,"Jonsson, Mr. Nils Hilding",male,27.0,0,0,350408,7.8542,Unknown,S,Mr,1,1,U,1,Jonsson,2
1210,1211,,2,"Jefferys, Mr. Ernest Wilfred",male,22.0,2,0,C.A. 31029,31.5,Unknown,S,Mr,3,2,U,2,Jefferys,2
1211,1212,,3,"Andersson, Mr. Johan Samuel",male,26.0,0,0,347075,7.775,Unknown,S,Mr,1,1,U,1,Andersson,11
1212,1213,,3,"Krekorian, Mr. Neshan",male,25.0,0,0,2654,7.2292,F E57,C,Mr,1,1,F,1,Krekorian,1
1213,1214,,2,"Nesson, Mr. Israel",male,26.0,0,0,244368,13.0,F2,S,Mr,1,1,F,1,Nesson,1
1214,1215,,1,"Rowe, Mr. Alfred G",male,33.0,0,0,113790,26.55,Unknown,S,Mr,1,1,U,1,Rowe,1
1215,1216,,1,"Kreuchen, Miss. Emilie",female,39.0,0,0,24160,211.3375,Unknown,S,Miss,1,1,U,2,Kreuchen,1
1216,1217,,3,"Assam, Mr. Ali",male,23.0,0,0,SOTON/O.Q. 3101309,7.05,Unknown,S,Mr,1,1,U,1,Assam,1
1217,1218,,2,"Becker, Miss. Ruth Elizabeth",female,12.0,2,1,230136,39.0,F4,S,Miss,4,2,F,2,Becker,4
1218,1219,,1,"Rosenshine, Mr. George (Mr George Thorne"")""",male,46.0,0,0,PC 17585,79.2,Unknown,C,Mr,1,1,U,2,Rosenshine,1
1219,1220,,2,"Clarke, Mr. Charles Valentine",male,29.0,1,0,2003,26.0,Unknown,S,Mr,2,2,U,2,Clarke,2
1220,1221,,2,"Enander, Mr. Ingvar",male,21.0,0,0,236854,13.0,Unknown,S,Mr,1,1,U,1,Enander,1
1221,1222,,2,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White) ",female,48.0,0,2,C.A. 33112,36.75,Unknown,S,Mrs,3,2,U,2,Davies,7
1222,1223,,1,"Dulles, Mr. William Crothers",male,39.0,0,0,PC 17580,29.7,A18,C,Mr,1,1,A,1,Dulles,1
1223,1224,,3,"Thomas, Mr. Tannous",male,28.226255994772455,0,0,2684,7.225,Unknown,C,Mr,1,1,U,1,Thomas,5
1224,1225,,3,"Nakid, Mrs. Said (Waika Mary"" Mowad)""",female,19.0,1,1,2653,15.7417,Unknown,C,Mrs,3,2,U,2,Nakid,3
1225,1226,,3,"Cor, Mr. Ivan",male,27.0,0,0,349229,7.8958,Unknown,S,Mr,1,1,U,1,Cor,3
1226,1227,,1,"Maguire, Mr. John Edward",male,30.0,0,0,110469,26.0,C106,S,Mr,1,1,C,1,Maguire,1
1227,1228,,2,"de Brito, Mr. Jose Joaquim",male,32.0,0,0,244360,13.0,Unknown,S,Mr,1,1,U,1,de Brito,1
1228,1229,,3,"Elias, Mr. Joseph",male,39.0,0,2,2675,7.2292,Unknown,C,Mr,3,2,U,1,Elias,4
1229,1230,,2,"Denbury, Mr. Herbert",male,25.0,0,0,C.A. 31029,31.5,Unknown,S,Mr,1,1,U,2,Denbury,1
1230,1231,,3,"Betros, Master. Seman",male,6.035598611570747,0,0,2622,7.2292,Unknown,C,Master,1,1,U,1,Betros,2
1231,1232,,2,"Fillbrook, Mr. Joseph Charles",male,18.0,0,0,C.A. 15185,10.5,Unknown,S,Mr,1,1,U,1,Fillbrook,1
1232,1233,,3,"Lundstrom, Mr. Thure Edvin",male,32.0,0,0,350403,7.5792,Unknown,S,Mr,1,1,U,1,Lundstrom,1
1233,1234,,3,"Sage, Mr. John George",male,28.226255994772455,1,9,CA. 2343,69.55,Unknown,S,Mr,11,0,U,0,Sage,11
1234,1235,,1,"Cardeza, Mrs. James Warburton Martinez (Charlotte Wardle Drake)",female,58.0,0,1,PC 17755,512.3292,B51 B53 B55,C,Mrs,2,2,B,2,Cardeza,2
1235,1236,,3,"van Billiard, Master. James William",male,6.035598611570747,1,1,A/5. 851,14.5,Unknown,S,Master,3,2,U,2,van Billiard,3
1236,1237,,3,"Abelseth, Miss. Karen Marie",female,16.0,0,0,348125,7.65,Unknown,S,Miss,1,1,U,1,Abelseth,2
1237,1238,,2,"Botsford, Mr. William Hull",male,26.0,0,0,237670,13.0,Unknown,S,Mr,1,1,U,1,Botsford,1
1238,1239,,3,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38.0,0,0,2688,7.2292,Unknown,C,Mrs,1,1,U,1,Whabee,1
1239,1240,,2,"Giles, Mr. Ralph",male,24.0,0,0,248726,13.5,Unknown,S,Mr,1,1,U,1,Giles,3
1240,1241,,2,"Walcroft, Miss. Nellie",female,31.0,0,0,F.C.C. 13528,21.0,Unknown,S,Miss,1,1,U,2,Walcroft,1
1241,1242,,1,"Greenfield, Mrs. Leo David (Blanche Strouse)",female,45.0,0,1,PC 17759,63.3583,D10 D12,C,Mrs,2,2,D,2,Greenfield,2
1242,1243,,2,"Stokes, Mr. Philip Joseph",male,25.0,0,0,F.C.C. 13540,10.5,Unknown,S,Mr,1,1,U,1,Stokes,1
1243,1244,,2,"Dibden, Mr. William",male,18.0,0,0,S.O.C. 14879,73.5,Unknown,S,Mr,1,1,U,1,Dibden,1
1244,1245,,2,"Herman, Mr. Samuel",male,49.0,1,2,220845,65.0,Unknown,S,Mr,4,2,U,1,Herman,4
1245,1246,,3,"Dean, Miss. Elizabeth Gladys Millvina""""",female,0.17,1,2,C.A. 2315,20.575,Unknown,S,Miss,4,2,U,2,Dean,4
1246,1247,,1,"Julian, Mr. Henry Forbes",male,50.0,0,0,113044,26.0,E60,S,Mr,1,1,E,1,Julian,1
1247,1248,,1,"Brown, Mrs. John Murray (Caroline Lane Lamson)",female,59.0,2,0,11769,51.4792,C101,S,Mrs,3,2,C,2,Brown,6
1248,1249,,3,"Lockyer, Mr. Edward",male,28.226255994772455,0,0,1222,7.8792,Unknown,S,Mr,1,1,U,1,Lockyer,1
1249,1250,,3,"O'Keefe, Mr. Patrick",male,28.226255994772455,0,0,368402,7.75,Unknown,Q,Mr,1,1,U,1,O'Keefe,1
1250,1251,,3,"Lindell, Mrs. Edvard Bengtsson (Elin Gerda Persson)",female,30.0,1,0,349910,15.55,Unknown,S,Mrs,2,2,U,2,Lindell,2
1251,1252,,3,"Sage, Master. William Henry",male,14.5,8,2,CA. 2343,69.55,Unknown,S,Master,11,0,U,0,Sage,11
1252,1253,,2,"Mallet, Mrs. Albert (Antoinette Magnin)",female,24.0,1,1,S.C./PARIS 2079,37.0042,Unknown,C,Mrs,3,2,U,2,Mallet,3
1253,1254,,2,"Ware, Mrs. John James (Florence Louise Long)",female,31.0,0,0,CA 31352,21.0,Unknown,S,Mrs,1,1,U,2,Ware,4
1254,1255,,3,"Strilic, Mr. Ivan",male,27.0,0,0,315083,8.6625,Unknown,S,Mr,1,1,U,1,Strilic,1
1255,1256,,1,"Harder, Mrs. George Achilles (Dorothy Annan)",female,25.0,1,0,11765,55.4417,E50,C,Mrs,2,2,E,2,Harder,2
1256,1257,,3,"Sage, Mrs. John (Annie Bullen)",female,32.49434306285119,1,9,CA. 2343,69.55,Unknown,S,Mrs,11,0,U,0,Sage,11
1257,1258,,3,"Caram, Mr. Joseph",male,28.226255994772455,1,0,2689,14.4583,Unknown,C,Mr,2,2,U,2,Caram,2
1258,1259,,3,"Riihivouri, Miss. Susanna Juhantytar Sanni""""",female,22.0,0,0,3101295,39.6875,Unknown,S,Miss,1,1,U,1,Riihivouri,1
1259,1260,,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",female,45.0,0,1,112378,59.4,Unknown,C,Mrs,2,2,U,2,Gibson,2
1260,1261,,2,"Pallas y Castello, Mr. Emilio",male,29.0,0,0,SC/PARIS 2147,13.8583,Unknown,C,Mr,1,1,U,1,Pallas y Castello,1
1261,1262,,2,"Giles, Mr. Edgar",male,21.0,1,0,28133,11.5,Unknown,S,Mr,2,2,U,1,Giles,3
1262,1263,,1,"Wilson, Miss. Helen Alice",female,31.0,0,0,16966,134.5,E39 E41,C,Miss,1,1,E,1,Wilson,1
1263,1264,,1,"Ismay, Mr. Joseph Bruce",male,49.0,0,0,112058,0.0,B52 B54 B56,S,Mr,1,1,B,2,Ismay,1
1264,1265,,2,"Harbeck, Mr. William H",male,44.0,0,0,248746,13.0,Unknown,S,Mr,1,1,U,1,Harbeck,1
1265,1266,,1,"Dodge, Mrs. Washington (Ruth Vidaver)",female,54.0,1,1,33638,81.8583,A34,S,Mrs,3,2,A,2,Dodge,3
1266,1267,,1,"Bowen, Miss. Grace Scott",female,45.0,0,0,PC 17608,262.375,Unknown,C,Miss,1,1,U,1,Bowen,2
1267,1268,,3,"Kink, Miss. Maria",female,22.0,2,0,315152,8.6625,Unknown,S,Miss,3,2,U,1,Kink,2
1268,1269,,2,"Cotterill, Mr. Henry Harry""""",male,21.0,0,0,29107,11.5,Unknown,S,Mr,1,1,U,1,Cotterill,1
1269,1270,,1,"Hipkins, Mr. William Edward",male,55.0,0,0,680,50.0,C39,S,Mr,1,1,C,1,Hipkins,1
1270,1271,,3,"Asplund, Master. Carl Edgar",male,5.0,4,2,347077,31.3875,Unknown,S,Master,7,1,U,1,Asplund,8
1271,1272,,3,"O'Connor, Mr. Patrick",male,28.226255994772455,0,0,366713,7.75,Unknown,Q,Mr,1,1,U,1,O'Connor,2
1272,1273,,3,"Foley, Mr. Joseph",male,26.0,0,0,330910,7.8792,Unknown,Q,Mr,1,1,U,1,Foley,2
1273,1274,,3,"Risien, Mrs. Samuel (Emma)",female,32.49434306285119,0,0,364498,14.5,Unknown,S,Mrs,1,1,U,2,Risien,2
1274,1275,,3,"McNamee, Mrs. Neal (Eileen O'Leary)",female,19.0,1,0,376566,16.1,Unknown,S,Mrs,2,2,U,2,McNamee,2
1275,1276,,2,"Wheeler, Mr. Edwin Frederick""""",male,32.535640595957396,0,0,SC/PARIS 2159,12.875,Unknown,S,Mr,1,1,U,1,Wheeler,1
1276,1277,,2,"Herman, Miss. Kate",female,24.0,1,2,220845,65.0,Unknown,S,Miss,4,2,U,1,Herman,4
1277,1278,,3,"Aronsson, Mr. Ernst Axel Algot",male,24.0,0,0,349911,7.775,Unknown,S,Mr,1,1,U,1,Aronsson,1
1278,1279,,2,"Ashby, Mr. John",male,57.0,0,0,244346,13.0,Unknown,S,Mr,1,1,U,1,Ashby,1
1279,1280,,3,"Canavan, Mr. Patrick",male,21.0,0,0,364858,7.75,Unknown,Q,Mr,1,1,U,1,Canavan,2
1280,1281,,3,"Palsson, Master. Paul Folke",male,6.0,3,1,349909,21.075,Unknown,S,Master,5,1,U,1,Palsson,5
1281,1282,,1,"Payne, Mr. Vivian Ponsonby",male,23.0,0,0,12749,93.5,B24,S,Mr,1,1,B,2,Payne,1
1282,1283,,1,"Lines, Mrs. Ernest H (Elizabeth Lindsey James)",female,51.0,0,1,PC 17592,39.4,D28,S,Mrs,2,2,D,2,Lines,2
1283,1284,,3,"Abbott, Master. Eugene Joseph",male,13.0,0,2,C.A. 2673,20.25,Unknown,S,Master,3,2,U,2,Abbott,3
1284,1285,,2,"Gilbert, Mr. William",male,47.0,0,0,C.A. 30769,10.5,Unknown,S,Mr,1,1,U,1,Gilbert,1
1285,1286,,3,"Kink-Heilmann, Mr. Anton",male,29.0,3,1,315153,22.025,Unknown,S,Mr,5,1,U,2,Kink-Heilmann,3
1286,1287,,1,"Smith, Mrs. Lucien Philip (Mary Eloise Hughes)",female,18.0,1,0,13695,60.0,C31,S,Mrs,2,2,C,2,Smith,6
1287,1288,,3,"Colbert, Mr. Patrick",male,24.0,0,0,371109,7.25,Unknown,Q,Mr,1,1,U,1,Colbert,1
1288,1289,,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)",female,48.0,1,1,13567,79.2,B41,C,Mrs,3,2,B,2,Frolicher-Stehli,2
1289,1290,,3,"Larsson-Rondberg, Mr. Edvard A",male,22.0,0,0,347065,7.775,Unknown,S,Mr,1,1,U,1,Larsson-Rondberg,1
1290,1291,,3,"Conlon, Mr. Thomas Henry",male,31.0,0,0,21332,7.7333,Unknown,Q,Mr,1,1,U,1,Conlon,1
1291,1292,,1,"Bonnell, Miss. Caroline",female,30.0,0,0,36928,164.8667,C7,S,Miss,1,1,C,2,Bonnell,2
1292,1293,,2,"Gale, Mr. Harry",male,38.0,1,0,28664,21.0,Unknown,S,Mr,2,2,U,2,Gale,2
1293,1294,,1,"Gibson, Miss. Dorothy Winifred",female,22.0,0,1,112378,59.4,Unknown,C,Miss,2,2,U,2,Gibson,2
1294,1295,,1,"Carrau, Mr. Jose Pedro",male,17.0,0,0,113059,47.1,Unknown,S,Mr,1,1,U,2,Carrau,2
1295,1296,,1,"Frauenthal, Mr. Isaac Gerald",male,43.0,1,0,17765,27.7208,D40,C,Mr,2,2,D,1,Frauenthal,3
1296,1297,,2,"Nourney, Mr. Alfred (Baron von Drachstedt"")""",male,20.0,0,0,SC/PARIS 2166,13.8625,D38,C,Mr,1,1,D,1,Nourney,1
1297,1298,,2,"Ware, Mr. William Jeffery",male,23.0,1,0,28666,10.5,Unknown,S,Mr,2,2,U,1,Ware,4
1298,1299,,1,"Widener, Mr. George Dunton",male,50.0,1,1,113503,211.5,C80,C,Mr,3,2,C,1,Widener,3
1299,1300,,3,"Riordan, Miss. Johanna Hannah""""",female,17.333729506491817,0,0,334915,7.7208,Unknown,Q,Miss,1,1,U,1,Riordan,1
1300,1301,,3,"Peacock, Miss. Treasteall",female,3.0,1,1,SOTON/O.Q. 3101315,13.775,Unknown,S,Miss,3,2,U,2,Peacock,3
1301,1302,,3,"Naughton, Miss. Hannah",female,17.333729506491817,0,0,365237,7.75,Unknown,Q,Miss,1,1,U,1,Naughton,1
1302,1303,,1,"Minahan, Mrs. William Edward (Lillian E Thorpe)",female,37.0,1,0,19928,90.0,C78,Q,Mrs,2,2,C,2,Minahan,3
1303,1304,,3,"Henriksson, Miss. Jenny Lovisa",female,28.0,0,0,347086,7.775,Unknown,S,Miss,1,1,U,1,Henriksson,1
1304,1305,,3,"Spector, Mr. Woolf",male,28.226255994772455,0,0,A.5. 3236,8.05,Unknown,S,Mr,1,1,U,1,Spector,1
1305,1306,,1,"Oliva y Ocana, Dona. Fermina",female,39.0,0,0,PC 17758,108.9,C105,C,Royalty,1,1,C,2,Oliva y Ocana,1
1306,1307,,3,"Saether, Mr. Simon Sivertsen",male,38.5,0,0,SOTON/O.Q. 3101262,7.25,Unknown,S,Mr,1,1,U,1,Saether,1
1307,1308,,3,"Ware, Mr. Frederick",male,28.226255994772455,0,0,359309,8.05,Unknown,S,Mr,1,1,U,1,Ware,4
1308,1309,,3,"Peter, Master. Michael J",male,6.035598611570747,1,1,2668,22.3583,Unknown,C,Master,3,2,U,2,Peter,3
